TIMESTAMP_UTC,HOST_CPU_COUNT,BASE_SEED,START_SEED,NUM_SIMS,SORT_COLOR,WORKERS_USED,BRANCH_INDEX,RANK,SETTLEMENT,ROAD,SETTLEMENT2,ROAD2,WOOD_PIPS,BRICK_PIPS,SHEEP_PIPS,WHEAT_PIPS,ORE_PIPS,WOOD_PIPS2,BRICK_PIPS2,SHEEP_PIPS2,WHEAT_PIPS2,ORE_PIPS2,AVG_TURNS,WALL_TIME_SEC,CPU_TIME_SEC,WINNER,WIN_RED,WIN_BLUE,WIN_ORANGE,WIN_WHITE,AVG_VP_RED,AVG_VP_BLUE,AVG_VP_ORANGE,AVG_VP_WHITE
unix:1772559754,16,99,1000,200,RED,16,75,9,1,1-6,49,22-49,3,0,0,4,2,1,0,5,0,0,101.82,1.3421,1.3421,RED,68.5,7.5,18.0,6.0,9.02,7.06,6.86,5.85
unix:1772559754,16,99,1000,200,RED,16,406,9,50,49-50,17,17-18,0,0,5,0,0,2,0,3,0,2,113.38,1.5634,1.5634,RED,68.5,19.5,12.0,0.0,9.15,7.64,6.53,4.17
unix:1772559754,16,99,1000,200,RED,16,77,10,51,50-51,1,0-1,0,0,5,0,0,3,0,0,4,2,99.23,1.2319,1.2319,RED,68.0,8.5,20.0,3.5,8.99,7.29,7.11,5.19
unix:1772559754,16,99,1000,200,RED,16,348,10,50,50-51,14,14-15,0,0,5,0,0,2,0,0,5,0,100.78,1.3388,1.3388,RED,68.0,12.5,19.0,0.5,8.99,7.05,7.09,2.86
unix:1772559754,16,99,1000,200,RED,16,390,10,32,11-32,17,15-17,0,0,0,4,1,2,0,3,0,2,113.47,0.2138,0.2138,RED,68.0,8.5,18.0,5.5,9.21,6.98,7.31,5.95
unix:1772559754,16,99,1000,200,RED,16,393,11,17,17-18,35,34-35,2,0,3,0,2,0,0,0,0,0,107.05,0.1278,0.1278,RED,67.5,16.0,16.5,0.0,9.12,7.55,7.16,3.60
unix:1772559754,16,99,1000,200,RED,16,398,11,17,17-39,41,39-41,2,0,3,0,2,0,0,3,0,0,107.42,0.1464,0.1464,RED,67.5,17.5,15.0,0.0,9.15,7.68,6.90,3.54
unix:1772559754,16,99,1000,200,RED,16,405,11,17,15-17,49,48-49,2,0,3,0,2,1,0,5,0,0,114.37,1.5877,1.5877,RED,67.5,20.5,11.0,1.0,9.18,7.68,6.86,5.13
unix:1772559754,16,99,1000,200,RED,16,57,12,1,1-6,30,29-30,3,0,0,4,2,0,0,0,4,0,97.30,1.2532,1.2532,RED,67.0,6.5,26.5,0.0,8.99,7.26,7.54,3.56
unix:1772559754,16,99,1000,200,RED,16,60,12,33,33-34,1,1-2,0,0,0,0,1,3,0,0,4,2,98.27,1.2517,1.2517,RED,67.0,9.0,24.0,0.0,9.11,7.33,7.28,4.95
unix:1772559754,16,99,1000,200,RED,16,74,12,48,46-48,1,1-6,1,0,0,0,0,3,0,0,4,2,99.46,1.2142,1.2142,RED,67.0,13.0,19.0,1.0,8.99,7.55,7.27,4.26
unix:1772559754,16,99,1000,200,RED,16,321,12,14,14-15,17,15-17,2,0,0,5,0,2,0,3,0,2,110.89,1.4831,1.4831,RED,67.0,18.0,14.5,0.5,9.04,7.56,6.98,4.83
unix:1772559754,16,99,1000,200,RED,16,373,12,45,45-46,15,15-17,0,0,0,4,0,2,0,0,5,2,98.16,1.2754,1.2754,RED,67.0,11.5,20.5,1.0,9.14,7.20,7.22,4.63
unix:1772559754,16,99,1000,200,RED,16,401,12,17,15-17,45,45-46,2,0,3,0,2,0,0,0,4,0,109.48,0.1254,0.1254,RED,67.0,18.0,15.0,0.0,9.19,7.44,7.13,4.66
unix:1772559754,16,99,1000,200,RED,16,404,12,48,46-48,17,15-17,1,0,0,0,0,2,0,3,0,2,109.81,0.0951,0.0951,RED,67.0,14.0,18.5,0.5,9.05,7.35,7.29,4.35
unix:1772559754,16,99,1000,200,RED,16,330,13,14,14-37,30,29-30,2,0,0,5,0,0,0,0,4,0,100.28,1.3738,1.3738,RED,66.5,11.0,22.5,0.0,9.09,6.85,7.40,2.65
unix:1772559754,16,99,1000,200,RED,16,378,13,15,15-17,50,50-51,2,0,0,5,2,0,0,5,0,0,103.71,0.1637,0.1637,RED,66.5,11.5,20.5,1.5,9.10,7.16,6.99,4.92
unix:1772559754,16,99,1000,200,RED,16,388,13,30,29-30,17,15-17,0,0,0,4,0,2,0,3,0,2,109.37,0.1035,0.1035,RED,66.5,16.0,17.5,0.0,9.12,7.36,7.39,4.68
unix:1772559754,16,99,1000,200,RED,16,389,13,31,31-32,17,15-17,0,0,0,4,0,2,0,3,0,2,112.76,1.5956,1.5956,RED,66.5,10.0,23.0,0.5,9.14,7.31,7.41,4.75
unix:1772559754,16,99,1000,200,RED,16,69,14,1,1-6,42,41-42,3,0,0,4,2,0,0,3,0,0,100.42,1.2094,1.2094,RED,66.0,9.0,24.5,0.5,8.99,7.34,7.31,4.22
unix:1772559754,16,99,1000,200,RED,16,73,14,47,43-47,1,1-2,0,0,0,4,0,3,0,0,4,2,98.73,1.1958,1.1958,RED,66.0,12.5,20.5,1.0,9.02,7.53,7.11,4.39
unix:1772559754,16,99,1000,200,RED,16,124,14,7,6-7,17,17-18,3,2,5,0,0,2,0,3,0,2,107.84,1.4248,1.4248,RED,66.0,10.0,16.0,8.0,8.95,6.24,7.23,6.06
unix:1772559754,16,99,1000,200,RED,16,332,14,32,32-33,14,14-37,0,0,0,4,1,2,0,0,5,0,98.52,1.4475,1.4475,RED,66.0,11.0,22.5,0.5,8.99,6.68,7.21,3.95
unix:1772559754,16,99,1000,200,RED,16,392,14,17,15-17,34,34-35,2,0,3,0,2,0,0,0,0,1,108.75,1.4269,1.4269,RED,66.0,17.5,16.5,0.0,9.04,7.53,7.33,3.34
unix:1772559754,16,99,1000,200,RED,16,391,15,17,17-39,33,33-34,2,0,3,0,2,0,0,0,0,1,109.07,0.0929,0.0929,RED,65.5,16.0,18.5,0.0,8.99,7.47,7.41,3.32
unix:1772559754,16,99,1000,200,RED,16,72,16,1,0-1,46,46-48,3,0,0,4,2,1,0,0,4,0,97.08,1.2134,1.2134,RED,65.0,10.0,23.5,1.5,8.95,7.45,7.27,4.05
unix:1772559754,16,99,1000,200,RED,16,291,16,13,12-13,17,15-17,0,0,0,5,1,2,0,3,0,2,112.79,1.5034,1.5034,RED,65.0,9.5,21.5,4.0,8.97,7.03,7.25,5.82
unix:1772559754,16,99,1000,200,RED,16,342,16,14,13-14,44,43-44,2,0,0,5,0,0,0,5,0,0,103.76,1.4795,1.4795,RED,65.0,14.0,21.0,0.0,9.00,7.21,7.38,3.70
unix:1772559754,16,99,1000,200,RED,16,345,16,14,13-14,47,45-47,2,0,0,5,0,0,0,0,4,0,102.17,1.4262,1.4262,RED,65.0,13.5,21.5,0.0,9.05,7.37,7.38,3.08
unix:1772559754,16,99,1000,200,RED,16,374,16,46,19-46,15,14-15,1,0,0,4,0,2,0,0,5,2,99.46,0.2290,0.2290,RED,65.0,10.5,24.0,0.5,9.10,7.27,7.33,4.33
unix:1772559754,16,99,1000,200,RED,16,377,16,15,14-15,49,22-49,2,0,0,5,2,1,0,5,0,0,107.60,1.4649,1.4649,RED,65.0,12.5,16.5,6.0,9.07,7.35,7.33,5.83
unix:1772559754,16,99,1000,200,RED,16,386,16,28,28-29,17,17-39,3,0,0,0,0,2,0,3,0,2,106.74,1.4412,1.4412,RED,65.0,18.0,17.0,0.0,8.88,7.47,7.08,4.26
unix:1772559754,16,99,1000,200,RED,16,400,16,44,43-44,17,17-39,0,0,5,0,0,2,0,3,0,2,112.08,0.1302,0.1302,RED,65.0,19.0,15.0,1.0,9.07,7.60,6.92,4.91
unix:1772559754,16,99,1000,200,RED,16,371,17,15,14-15,42,40-42,2,0,0,5,2,0,0,3,0,0,101.70,1.2550,1.2550,RED,64.5,12.0,22.5,1.0,9.02,7.24,7.26,4.75
unix:1772559754,16,99,1000,200,RED,16,45,18,13,13-34,1,1-2,0,0,0,5,1,3,0,0,4,2,101.86,1.3797,1.3797,RED,64.0,15.0,20.5,0.5,8.88,7.67,7.38,4.68
unix:1772559754,16,99,1000,200,RED,16,61,18,1,1-2,34,33-34,3,0,0,4,2,0,0,0,0,1,97.51,1.2597,1.2597,RED,64.0,13.5,22.0,0.5,8.89,7.40,7.27,4.37
unix:1772559754,16,99,1000,200,RED,16,62,18,1,0-1,35,34-35,3,0,0,4,2,0,0,0,0,0,97.76,1.2178,1.2178,RED,64.0,10.5,25.5,0.0,8.96,7.40,7.34,3.96
unix:1772559754,16,99,1000,200,RED,16,63,18,36,36-37,1,1-2,0,0,0,0,0,3,0,0,4,2,99.38,1.2724,1.2724,RED,64.0,12.0,24.0,0.0,8.95,7.40,7.49,4.29
unix:1772559754,16,99,1000,200,RED,16,368,18,15,14-15,39,38-39,2,0,0,5,2,2,0,3,0,0,102.40,1.3534,1.3534,RED,64.0,14.0,22.0,0.0,9.00,7.08,7.26,4.58
unix:1772559754,16,99,1000,200,RED,16,408,18,17,17-18,53,52-53,2,0,3,0,2,0,2,0,0,0,108.24,1.5966,1.5966,RED,64.0,21.0,14.5,0.5,9.07,7.64,6.81,4.45
unix:1772559754,16,99,1000,200,RED,16,50,19,20,20-22,1,1-6,1,3,0,4,0,3,0,0,4,2,97.85,1.3536,1.3536,RED,63.5,8.0,23.0,5.5,8.82,7.05,7.06,6.07
unix:1772559754,16,99,1000,200,RED,16,70,19,1,1-2,44,40-44,3,0,0,4,2,0,0,5,0,0,104.23,1.3635,1.3635,RED,63.5,10.5,23.5,2.5,9.12,7.50,7.40,5.08
unix:1772559754,16,99,1000,200,RED,16,343,19,45,45-47,14,14-15,0,0,0,4,0,2,0,0,5,0,100.31,1.3307,1.3307,RED,63.5,12.5,24.0,0.0,9.03,6.99,7.44,2.76
unix:1772559754,16,99,1000,200,RED,16,361,19,15,15-17,32,32-33,2,0,0,5,2,0,0,0,4,1,98.40,1.4401,1.4401,RED,63.5,9.5,19.0,8.0,8.99,6.91,7.24,6.35
unix:1772559754,16,99,1000,200,RED,16,64,20,37,37-38,1,0-1,2,0,0,0,0,3,0,0,4,2,98.24,1.1830,1.1830,RED,63.0,16.0,21.0,0.0,8.93,7.50,7.27,4.01
unix:1772559754,16,99,1000,200,RED,16,71,20,45,45-46,1,1-6,0,0,0,4,0,3,0,0,4,2,98.93,1.2216,1.2216,RED,63.0,16.0,20.5,0.5,8.99,7.57,7.24,4.13
unix:1772559754,16,99,1000,200,RED,16,290,20,13,12-13,15,15-17,0,0,0,5,1,2,0,0,5,2,98.86,1.3532,1.3532,RED,63.0,9.0,25.5,2.5,8.81,6.72,7.52,5.14
unix:1772559754,16,99,1000,200,RED,16,338,20,39,17-39,14,14-37,2,0,3,0,0,2,0,0,5,0,99.29,1.3107,1.3107,RED,63.0,9.5,27.5,0.0,8.82,6.88,7.46,2.47
unix:1772559754,16,99,1000,200,RED,16,384,20,26,25-26,17,17-39,0,0,5,0,0,2,0,3,0,2,111.69,1.5390,1.5390,RED,63.0,25.5,11.5,0.0,8.68,7.77,6.97,3.96
unix:1772559754,16,99,1000,200,RED,16,275,21,37,14-37,11,10-11,2,0,0,0,0,0,4,0,4,1,92.37,1.0692,1.0692,RED,62.5,19.5,17.0,1.0,8.77,7.04,6.90,3.98
unix:1772559754,16,99,1000,200,RED,16,350,21,14,13-14,53,52-53,2,0,0,5,0,0,2,0,0,0,101.18,1.4169,1.4169,RED,62.5,17.5,20.0,0.0,8.93,7.09,7.14,3.60
unix:1772559754,16,99,1000,200,RED,16,367,21,15,14-15,38,37-38,2,0,0,5,2,2,0,0,0,0,98.90,1.3138,1.3138,RED,62.5,13.0,24.5,0.0,8.91,7.39,7.33,3.81
unix:1772559754,16,99,1000,200,RED,16,397,21,40,18-40,17,17-39,0,0,8,0,0,2,0,3,0,2,111.23,1.5771,1.5771,RED,62.5,15.5,19.0,3.0,9.00,7.34,7.10,5.38
unix:1772559754,16,99,1000,200,RED,16,335,22,14,14-15,35,34-35,2,0,0,5,0,0,0,0,0,0,96.71,1.2128,1.2128,RED,62.0,15.0,23.0,0.0,8.86,7.14,7.27,2.57
unix:1772559754,16,99,1000,200,RED,16,340,22,41,39-41,14,14-37,0,0,3,0,0,2,0,0,5,0,100.93,1.3951,1.3951,RED,62.0,13.5,24.5,0.0,8.88,7.20,7.37,2.50
unix:1772559754,16,99,1000,200,RED,16,344,22,14,14-15,46,19-46,2,0,0,5,0,1,0,0,4,0,99.74,1.3649,1.3649,RED,62.0,16.0,22.0,0.0,8.95,7.30,7.40,2.64
unix:1772559754,16,99,1000,200,RED,16,363,22,34,34-35,15,14-15,0,0,0,0,1,2,0,0,5,2,98.28,1.3121,1.3121,RED,62.0,9.0,28.5,0.5,8.82,7.17,7.44,4.33
unix:1772559754,16,99,1000,200,RED,16,365,22,36,35-36,15,14-15,0,0,0,0,0,2,0,0,5,2,98.07,1.3117,1.3117,RED,62.0,13.5,24.5,0.0,8.85,7.23,7.32,4.35
unix:1772559754,16,99,1000,200,RED,16,58,23,31,30-31,1,1-6,0,0,0,4,0,3,0,0,4,2,99.87,1.2369,1.2369,RED,61.5,12.5,26.0,0.0,8.99,7.52,7.50,3.95
unix:1772559754,16,99,1000,200,RED,16,78,23,53,24-53,1,0-1,0,2,0,0,0,3,0,0,4,2,95.89,1.2881,1.2881,RED,61.5,12.5,23.0,3.0,8.76,7.21,7.10,5.19
unix:1772559754,16,99,1000,200,RED,16,339,23,40,40-42,14,14-37,0,0,8,0,0,2,0,0,5,0,112.34,1.6900,1.6900,RED,61.5,20.0,16.0,2.5,8.94,7.35,7.04,5.00
unix:1772559754,16,99,1000,200,RED,16,380,23,53,24-53,15,15-17,0,2,0,0,0,2,0,0,5,2,97.10,1.3010,1.3010,RED,61.5,17.0,20.0,1.5,8.83,7.35,7.14,4.78
unix:1772559754,16,99,1000,200,RED,16,382,23,17,17-18,24,24-53,2,0,3,0,2,0,2,5,0,0,112.45,0.1022,0.1022,RED,61.5,20.0,17.0,1.5,8.81,7.49,7.11,5.07
unix:1772559754,16,99,1000,200,RED,16,65,24,38,38-39,1,1-2,2,0,0,0,0,3,0,0,4,2,100.45,1.3302,1.3302,RED,61.0,15.5,23.5,0.0,8.88,7.29,7.33,3.73
unix:1772559754,16,99,1000,200,RED,16,253,24,49,48-49,10,10-29,1,0,5,0,0,3,4,0,4,0,93.53,1.2700,1.2700,RED,61.0,11.0,24.0,4.0,8.64,6.82,7.04,6.01
unix:1772559754,16,99,1000,200,RED,16,337,24,14,13-14,38,38-39,2,0,0,5,0,2,0,0,0,0,97.95,1.3065,1.3065,RED,61.0,13.5,25.5,0.0,8.88,6.76,7.41,2.28
unix:1772559754,16,99,1000,200,RED,16,346,24,48,48-49,14,13-14,1,0,0,0,0,2,0,0,5,0,99.48,1.3408,1.3408,RED,61.0,14.5,24.5,0.0,8.87,7.11,7.26,2.58
unix:1772559754,16,99,1000,200,RED,16,349,24,14,13-14,51,50-51,2,0,0,5,0,0,0,5,0,0,101.86,1.4342,1.4342,RED,61.0,12.5,26.5,0.0,8.98,7.18,7.21,3.26
unix:1772559754,16,99,1000,200,RED,16,383,24,25,25-26,17,17-39,0,0,5,0,0,2,0,3,0,2,112.49,1.5100,1.5100,RED,61.0,23.5,15.5,0.0,8.71,7.51,7.01,3.80
unix:1772559754,16,99,1000,200,RED,16,396,24,17,17-18,38,38-39,2,0,3,0,2,2,0,0,0,0,108.84,1.4598,1.4598,RED,61.0,22.5,16.5,0.0,8.96,7.77,7.13,3.60
unix:1772559754,16,99,1000,200,RED,16,59,25,1,1-6,32,31-32,3,0,0,4,2,0,0,0,4,1,97.97,1.3095,1.3095,RED,60.5,13.0,21.5,5.0,8.74,7.35,7.20,5.61
unix:1772559754,16,99,1000,200,RED,16,333,25,33,32-33,14,14-15,0,0,0,0,1,2,0,0,5,0,97.90,1.2714,1.2714,RED,60.5,11.0,28.5,0.0,8.84,6.69,7.59,3.20
unix:1772559754,16,99,1000,200,RED,16,366,25,37,36-37,15,4-15,2,0,0,0,0,2,0,0,5,2,98.52,1.2538,1.2538,RED,60.5,14.0,25.5,0.0,8.89,7.35,7.44,3.97
unix:1772559754,16,99,1000,200,RED,16,385,25,27,26-27,17,17-18,3,0,5,0,0,2,0,3,0,2,107.74,1.5254,1.5254,RED,60.5,32.0,7.0,0.5,8.62,7.68,6.74,4.77
unix:1772559754,16,99,1000,200,RED,16,394,25,36,36-37,17,17-39,0,0,0,0,0,2,0,3,0,2,108.68,1.4451,1.4451,RED,60.5,21.0,18.5,0.0,8.82,7.75,7.25,3.69
unix:1772559754,16,99,1000,200,RED,16,395,25,17,15-17,37,37-38,2,0,3,0,2,2,0,0,0,0,107.50,0.1332,0.1332,RED,60.5,23.0,16.5,0.0,8.91,7.93,7.19,3.31
unix:1772559754,16,99,1000,200,RED,16,17,26,0,0-1,30,29-30,0,3,0,4,2,0,0,0,4,0,107.57,1.4464,1.4464,RED,60.0,18.0,22.0,0.0,8.55,7.47,7.50,3.94
unix:1772559754,16,99,1000,200,RED,16,51,26,24,7-24,1,1-6,0,2,5,0,0,3,0,0,4,2,101.01,1.2503,1.2503,RED,60.0,13.5,18.0,8.5,8.56,6.69,6.94,6.08
unix:1772559754,16,99,1000,200,RED,16,236,26,31,31-32,10,9-10,0,0,0,4,0,3,4,0,4,0,100.89,1.3040,1.3040,RED,60.0,15.5,24.5,0.0,8.56,7.04,7.52,3.80
unix:1772559754,16,99,1000,200,RED,16,254,26,50,50-51,10,10-29,0,0,5,0,0,3,4,0,4,0,98.25,1.2838,1.2838,RED,60.0,14.0,23.5,2.5,8.79,6.82,7.01,5.53
unix:1772559754,16,99,1000,200,RED,16,372,26,15,15-17,44,43-44,2,0,0,5,2,0,0,5,0,0,102.52,1.3497,1.3497,RED,60.0,16.0,20.5,3.5,8.81,7.22,7.26,5.43
unix:1772559754,16,99,1000,200,RED,16,379,26,51,50-51,15,14-15,0,0,5,0,0,2,0,0,5,2,105.50,1.3637,1.3637,RED,60.0,12.5,21.0,6.5,8.78,7.25,7.22,5.92
unix:1772559754,16,99,1000,200,RED,16,1,27,0,0-5,7,7-8,0,3,0,4,2,3,2,5,0,0,109.47,1.6136,1.6136,RED,59.5,8.0,19.5,13.0,8.66,6.39,7.11,6.61
unix:1772559754,16,99,1000,200,RED,16,68,27,41,39-41,1,0-1,0,0,3,0,0,3,0,0,4,2,98.88,1.3339,1.3339,RED,59.5,13.0,21.5,6.0,8.79,7.35,7.02,5.09
unix:1772559754,16,99,1000,200,RED,16,288,27,51,51-52,11,11-32,0,0,5,0,0,0,4,0,4,1,95.63,1.1436,1.1436,RED,59.5,16.5,22.5,1.5,8.73,6.97,7.15,4.39
unix:1772559754,16,99,1000,200,RED,16,322,27,18,17-18,14,14-37,0,0,8,0,2,2,0,0,5,0,112.00,1.5941,1.5941,RED,59.5,17.0,17.5,6.0,8.95,7.34,7.19,5.72
unix:1772559754,16,99,1000,200,RED,16,328,27,28,27-28,14,14-15,3,0,0,0,0,2,0,0,5,0,97.56,1.2572,1.2572,RED,59.5,15.0,25.5,0.0,8.72,6.63,7.47,2.91
unix:1772559754,16,99,1000,200,RED,16,375,27,15,4-15,47,43-47,2,0,0,5,2,0,0,0,4,0,101.08,0.1712,0.1712,RED,59.5,17.0,23.5,0.0,8.85,7.40,7.33,4.11
unix:1772559754,16,99,1000,200,RED,16,399,27,42,41-42,17,15-17,0,0,3,0,0,2,0,3,0,2,108.76,1.3409,1.3409,RED,59.5,19.0,21.5,0.0,8.76,7.82,7.13,3.65
unix:1772559754,16,99,1000,200,RED,16,250,28,46,46-48,10,9-10,1,0,0,4,0,3,4,0,4,0,95.09,1.2380,1.2380,RED,59.0,21.5,19.0,0.5,8.68,7.20,6.95,4.95
unix:1772559754,16,99,1000,200,RED,16,283,28,11,11-32,46,46-48,0,4,0,4,1,1,0,0,4,0,96.12,1.1771,1.1771,RED,59.0,14.0,24.0,3.0,8.65,6.96,7.42,4.38
unix:1772559754,16,99,1000,200,RED,16,336,28,36,35-36,14,14-37,0,0,0,0,0,2,0,0,5,0,99.48,1.3737,1.3737,RED,59.0,14.5,26.5,0.0,8.79,7.05,7.39,2.45
unix:1772559754,16,99,1000,200,RED,16,442,28,20,20-22,29,28-29,1,3,0,4,0,3,0,0,4,0,95.52,1.2547,1.2547,RED,59.0,21.0,18.5,1.5,8.79,7.29,6.99,4.89
unix:1772559754,16,99,1000,200,RED,16,15,29,0,0-5,28,28-29,0,3,0,4,2,3,0,0,0,0,106.85,1.6665,1.6665,RED,58.5,10.0,26.0,5.5,8.76,7.12,7.52,5.52
unix:1772559754,16,99,1000,200,RED,16,197,29,9,8-9,25,25-26,6,4,0,0,0,0,0,5,0,0,92.43,1.1849,1.1849,RED,58.5,15.0,22.0,4.5,8.57,6.88,7.29,5.25
unix:1772559754,16,99,1000,200,RED,16,246,29,10,9-10,41,39-41,3,4,0,4,0,0,0,3,0,0,98.71,1.1803,1.1803,RED,58.5,16.5,24.5,0.5,8.74,7.03,7.32,4.64
unix:1772559754,16,99,1000,200,RED,16,334,29,34,33-34,14,14-37,0,0,0,0,1,2,0,0,5,0,101.35,1.3345,1.3345,RED,58.5,14.0,27.5,0.0,8.81,7.03,7.60,3.04
unix:1772559754,16,99,1000,200,RED,16,362,29,33,33-34,15,14-15,0,0,0,0,1,2,0,0,5,2,97.49,1.2998,1.2998,RED,58.5,13.5,27.0,1.0,8.78,7.08,7.46,5.03
unix:1772559754,16,99,1000,200,RED,16,122,30,14,14-37,7,7-24,2,0,0,5,0,3,2,5,0,0,105.20,1.5490,1.5490,RED,58.0,20.5,17.5,4.0,8.74,6.90,7.38,4.89
unix:1772559754,16,99,1000,200,RED,16,242,30,10,10-29,37,36-37,3,4,0,4,0,2,0,0,0,0,94.81,1.1860,1.1860,RED,58.0,16.0,25.5,0.5,8.64,6.96,7.10,4.09
unix:1772559754,16,99,1000,200,RED,16,243,30,38,37-38,10,9-10,2,0,0,0,0,3,4,0,4,0,97.53,1.2372,1.2372,RED,58.0,19.5,22.5,0.0,8.59,7.15,7.28,4.28
unix:1772559754,16,99,1000,200,RED,16,262,30,20,19-20,11,10-11,1,3,0,4,0,0,4,0,4,1,95.39,1.1138,1.1138,RED,58.0,10.0,25.5,6.5,8.74,6.76,7.12,5.30
unix:1772559754,16,99,1000,200,RED,16,279,30,41,39-41,11,11-32,0,0,3,0,0,0,4,0,4,1,96.64,1.0361,1.0361,RED,58.0,17.0,24.5,0.5,8.78,6.95,7.10,3.86
unix:1772559754,16,99,1000,200,RED,16,341,30,42,40-42,14,13-14,0,0,3,0,0,2,0,0,5,0,99.56,1.2504,1.2504,RED,58.0,15.0,26.5,0.5,8.82,7.19,7.30,3.18
unix:1772559754,16,99,1000,200,RED,16,14,31,27,27-28,0,0-5,3,0,5,0,0,0,3,0,4,2,105.62,1.5551,1.5551,RED,57.5,19.5,19.0,4.0,8.61,7.17,7.03,5.68
unix:1772559754,16,99,1000,200,RED,16,213,31,9,8-9,41,39-41,6,4,0,0,0,0,0,3,0,0,94.18,1.1559,1.1559,RED,57.5,22.0,19.0,1.5,8.53,7.40,7.05,5.20
unix:1772559754,16,99,1000,200,RED,16,255,31,10,9-10,51,50-51,3,4,0,4,0,0,0,5,0,0,96.96,1.1905,1.1905,RED,57.5,13.0,29.0,0.5,8.61,6.77,7.33,5.29
unix:1772559754,16,99,1000,200,RED,16,269,31,30,30-31,11,10-11,0,0,0,4,0,0,4,0,4,1,95.14,1.1157,1.1157,RED,57.5,18.5,24.0,0.0,8.60,7.27,7.27,3.30
unix:1772559754,16,99,1000,200,RED,16,287,31,50,49-50,11,10-11,0,0,5,0,0,0,4,0,4,1,95.44,1.1217,1.1217,RED,57.5,15.0,25.5,2.0,8.53,6.78,7.11,4.85
unix:1772559754,16,99,1000,200,RED,16,369,31,15,14-15,40,18-40,2,0,0,5,2,0,0,8,0,0,115.66,1.8159,1.8159,RED,57.5,19.0,10.0,13.5,8.84,7.51,6.96,7.14
