TIMESTAMP_UTC,HOST_CPU_COUNT,BASE_SEED,START_SEED,NUM_SIMS,SORT_COLOR,WORKERS_USED,BRANCH_INDEX,RANK,SETTLEMENT,ROAD,SETTLEMENT2,ROAD2,WOOD_PIPS,BRICK_PIPS,SHEEP_PIPS,WHEAT_PIPS,ORE_PIPS,WOOD_PIPS2,BRICK_PIPS2,SHEEP_PIPS2,WHEAT_PIPS2,ORE_PIPS2,AVG_TURNS,WALL_TIME_SEC,CPU_TIME_SEC,WINNER,WIN_RED,WIN_BLUE,WIN_ORANGE,WIN_WHITE,AVG_VP_RED,AVG_VP_BLUE,AVG_VP_ORANGE,AVG_VP_WHITE
unix:1772565022,16,99,1000,50,RED,16,14,1,27,26-27,0,0-1,0,0,8,0,0,7,0,0,2,0,95.48,0.0156,0.0156,RED,90.0,0.0,10.0,0.0,9.70,4.56,6.60,3.96
unix:1772565022,16,99,1000,50,RED,16,357,2,16,16-18,27,27-28,3,2,0,0,0,0,0,8,0,0,102.06,0.0178,0.0178,RED,88.0,2.0,10.0,0.0,9.62,5.68,6.54,4.46
unix:1772565022,16,99,1000,50,RED,16,549,2,27,8-27,40,40-42,0,0,8,0,0,0,0,0,0,5,100.00,0.0187,0.0187,RED,88.0,0.0,12.0,0.0,9.56,5.06,6.52,4.52
unix:1772565022,16,99,1000,50,RED,16,561,2,53,52-53,27,26-27,0,0,0,0,2,0,0,8,0,0,98.98,0.0161,0.0161,RED,88.0,0.0,12.0,0.0,9.62,4.88,6.92,4.34
unix:1772565022,16,99,1000,50,RED,16,96,3,2,1-2,32,11-32,0,0,4,2,3,0,5,0,0,0,124.68,0.0272,0.0272,RED,86.0,2.0,10.0,2.0,9.74,5.24,6.38,5.88
unix:1772565022,16,99,1000,50,RED,16,97,3,2,1-2,33,32-33,0,0,4,2,3,0,1,0,0,0,128.14,0.0276,0.0276,RED,86.0,0.0,12.0,2.0,9.82,5.22,6.36,5.64
unix:1772565022,16,99,1000,50,RED,16,59,4,1,1-2,33,32-33,4,0,0,2,3,0,1,0,0,0,114.58,0.0201,0.0201,RED,82.0,2.0,16.0,0.0,9.36,4.92,6.50,4.52
unix:1772565022,16,99,1000,50,RED,16,95,4,2,1-2,31,30-31,0,0,4,2,3,0,4,0,0,0,128.12,0.0242,0.0242,RED,82.0,2.0,14.0,2.0,9.70,5.30,6.40,4.66
unix:1772565022,16,99,1000,50,RED,16,243,4,8,8-27,40,18-40,0,0,8,0,3,0,0,0,0,5,111.10,0.0277,0.0277,RED,82.0,2.0,14.0,2.0,9.42,5.50,7.00,5.66
unix:1772565022,16,99,1000,50,RED,16,57,5,1,1-2,31,30-31,4,0,0,2,3,0,4,0,0,0,116.32,0.0225,0.0225,RED,80.0,0.0,12.0,8.0,9.32,5.16,6.26,5.00
unix:1772565022,16,99,1000,50,RED,16,214,5,7,7-8,44,40-44,0,0,5,0,5,0,0,0,0,0,117.74,0.0247,0.0247,RED,80.0,2.0,18.0,0.0,9.54,6.04,7.24,4.74
unix:1772565022,16,99,1000,50,RED,16,555,5,46,19-46,27,27-28,4,0,1,0,0,0,0,8,0,0,102.98,0.0194,0.0194,RED,80.0,0.0,18.0,2.0,9.42,5.16,7.36,3.80
unix:1772565022,16,99,1000,50,RED,16,557,5,27,26-27,48,46-48,0,0,8,0,0,0,0,1,0,0,94.32,0.0148,0.0148,RED,80.0,0.0,20.0,0.0,9.50,4.76,6.96,2.98
unix:1772565022,16,99,1000,50,RED,16,441,6,21,16-21,27,27-28,7,0,0,0,0,0,0,8,0,0,98.04,0.0154,0.0154,RED,78.0,0.0,22.0,0.0,9.18,4.92,7.30,3.50
unix:1772565022,16,99,1000,50,RED,16,540,6,30,30-31,27,26-27,0,4,0,0,0,0,0,8,0,0,98.04,0.0192,0.0192,RED,78.0,2.0,20.0,0.0,9.42,4.82,6.72,3.50
unix:1772565022,16,99,1000,50,RED,16,544,6,34,13-34,27,27-28,0,1,0,2,0,0,0,8,0,0,103.24,0.0176,0.0176,RED,78.0,0.0,22.0,0.0,9.52,5.48,7.20,2.54
unix:1772565022,16,99,1000,50,RED,16,550,6,41,39-41,27,26-27,0,0,0,0,5,0,0,8,0,0,96.04,0.0185,0.0185,RED,78.0,0.0,22.0,0.0,9.40,5.20,6.74,4.30
unix:1772565022,16,99,1000,50,RED,16,551,6,42,40-42,27,26-27,0,0,0,0,5,0,0,8,0,0,96.84,0.0189,0.0189,RED,78.0,0.0,22.0,0.0,9.42,5.28,6.86,4.34
unix:1772565022,16,99,1000,50,RED,16,58,7,1,0-1,32,31-32,4,0,0,2,3,0,5,0,0,0,118.88,0.0264,0.0264,RED,76.0,4.0,16.0,4.0,9.30,4.88,6.82,5.74
unix:1772565022,16,99,1000,50,RED,16,210,7,7,6-7,40,40-42,0,0,5,0,5,0,0,0,0,5,114.66,0.0199,0.0199,RED,76.0,0.0,22.0,2.0,9.46,5.40,7.34,5.88
unix:1772565022,16,99,1000,50,RED,16,244,7,8,8-27,41,41-42,0,0,8,0,3,0,0,0,0,5,117.50,0.0228,0.0228,RED,76.0,4.0,20.0,0.0,9.18,5.62,7.66,5.10
unix:1772565022,16,99,1000,50,RED,16,385,7,19,19-20,27,26-27,7,0,1,0,0,0,0,8,0,0,93.36,0.0156,0.0156,RED,76.0,0.0,24.0,0.0,9.28,4.28,6.96,4.02
unix:1772565022,16,99,1000,50,RED,16,413,7,20,0-20,27,27-28,7,0,1,0,0,0,0,8,0,0,91.52,0.0157,0.0157,RED,76.0,0.0,24.0,0.0,9.10,4.40,6.98,3.46
unix:1772565022,16,99,1000,50,RED,16,451,7,21,16-21,37,36-37,7,0,0,0,0,3,0,0,2,0,106.70,0.0163,0.0163,RED,76.0,10.0,14.0,0.0,9.48,6.90,6.54,3.08
unix:1772565022,16,99,1000,50,RED,16,541,7,31,31-32,27,26-27,0,4,0,0,0,0,0,8,0,0,96.80,0.0183,0.0183,RED,76.0,0.0,24.0,0.0,9.30,4.24,6.94,3.42
unix:1772565022,16,99,1000,50,RED,16,552,7,43,21-43,27,26-27,4,0,0,0,0,0,0,8,0,0,95.92,0.0212,0.0212,RED,76.0,0.0,24.0,0.0,9.26,4.74,7.00,3.80
unix:1772565022,16,99,1000,50,RED,16,558,7,27,26-27,49,48-49,0,0,8,0,0,0,0,1,5,0,98.72,0.0184,0.0184,RED,76.0,0.0,24.0,0.0,9.48,4.90,7.38,3.46
unix:1772565022,16,99,1000,50,RED,16,128,8,4,4-5,27,27-28,0,2,0,7,0,0,0,8,0,0,106.32,0.0190,0.0190,RED,74.0,0.0,22.0,4.0,9.32,5.04,7.00,4.70
unix:1772565022,16,99,1000,50,RED,16,158,8,5,4-5,19,19-21,3,2,0,2,0,7,0,1,0,0,108.34,0.0214,0.0214,RED,74.0,10.0,16.0,0.0,9.24,6.84,7.42,4.78
unix:1772565022,16,99,1000,50,RED,16,539,8,29,28-29,27,8-27,0,4,3,0,0,0,0,8,0,0,116.36,0.0194,0.0194,RED,74.0,8.0,18.0,0.0,9.44,6.64,7.08,4.22
unix:1772565022,16,99,1000,50,RED,16,553,8,27,8-27,44,40-44,0,0,8,0,0,0,0,0,0,0,99.54,0.0153,0.0153,RED,74.0,2.0,24.0,0.0,9.08,5.22,7.52,2.92
unix:1772565022,16,99,1000,50,RED,16,554,8,45,45-46,27,26-27,4,0,0,0,0,0,0,8,0,0,92.66,0.0154,0.0154,RED,74.0,2.0,24.0,0.0,9.18,4.78,6.94,3.56
unix:1772565022,16,99,1000,50,RED,16,556,8,47,43-47,27,26-27,4,0,0,0,0,0,0,8,0,0,95.62,0.0191,0.0191,RED,74.0,2.0,24.0,0.0,9.22,4.94,7.02,3.68
unix:1772565022,16,99,1000,50,RED,16,559,8,50,50-51,27,27-28,0,0,0,5,0,0,0,8,0,0,101.32,0.0156,0.0156,RED,74.0,0.0,26.0,0.0,9.44,4.92,7.36,2.64
unix:1772565022,16,99,1000,50,RED,16,19,9,32,31-32,0,0-5,0,5,0,0,0,7,0,0,2,0,101.98,0.0198,0.0198,RED,72.0,6.0,22.0,0.0,9.32,6.10,7.46,4.92
unix:1772565022,16,99,1000,50,RED,16,153,9,5,4-5,7,7-24,3,2,0,2,0,0,0,5,0,5,115.12,0.0248,0.0248,RED,72.0,0.0,20.0,8.0,9.30,5.12,7.56,6.74
unix:1772565022,16,99,1000,50,RED,16,164,9,27,26-27,5,5-16,0,0,8,0,0,3,2,0,2,0,107.36,0.0205,0.0205,RED,72.0,0.0,28.0,0.0,9.06,5.26,7.80,5.64
unix:1772565022,16,99,1000,50,RED,16,198,9,7,6-7,27,8-27,0,0,5,0,5,0,0,8,0,0,115.54,0.0213,0.0213,RED,72.0,0.0,26.0,2.0,8.96,5.26,7.76,5.72
