TIMESTAMP_UTC,HOST_CPU_COUNT,BASE_SEED,START_SEED,NUM_SIMS,SORT_COLOR,WORKERS_USED,BRANCH_INDEX,RANK,SETTLEMENT,ROAD,SETTLEMENT2,ROAD2,WOOD_PIPS,BRICK_PIPS,SHEEP_PIPS,WHEAT_PIPS,ORE_PIPS,WOOD_PIPS2,BRICK_PIPS2,SHEEP_PIPS2,WHEAT_PIPS2,ORE_PIPS2,AVG_TURNS,WALL_TIME_SEC,CPU_TIME_SEC,WINNER,WIN_RED,WIN_BLUE,WIN_ORANGE,WIN_WHITE,AVG_VP_RED,AVG_VP_BLUE,AVG_VP_ORANGE,AVG_VP_WHITE
unix:1772411096,16,99,1000,0,RED,12,738,13,40,18-40,39,17-39,0,5,0,0,0,0,5,0,3,0,103.58,0.0626,0.0626,RED,53.0,30.5,16.0,0.5,8.45,7.70,6.88,3.77
unix:1772411096,16,99,1000,0,RED,12,151,14,53,52-53,3,3-4,2,0,0,0,0,0,6,5,0,0,103.54,0.0689,0.0689,RED,52.5,33.0,11.5,3.0,8.36,7.77,6.50,5.58
unix:1772411096,16,99,1000,0,RED,12,368,14,39,39-41,16,16-18,0,5,0,3,0,0,0,0,5,0,102.39,0.0690,0.0690,RED,52.5,26.0,21.5,0.0,8.32,7.55,7.06,3.74
unix:1772411096,16,99,1000,0,RED,12,436,14,52,51-52,18,18-40,2,0,0,0,5,0,5,0,2,0,101.50,0.0703,0.0703,RED,52.5,15.5,21.5,10.5,8.30,7.12,7.20,5.90
unix:1772411096,16,99,1000,0,RED,12,437,14,18,16-18,53,52-53,0,5,0,2,0,2,0,0,0,0,102.68,0.0657,0.0657,RED,52.5,13.5,33.5,0.5,8.13,6.96,7.56,3.78
unix:1772411096,16,99,1000,0,RED,12,501,14,24,24-53,39,39-41,7,0,0,0,0,0,5,0,3,0,99.97,0.0577,0.0577,RED,52.5,22.5,17.0,8.0,8.27,7.15,7.07,5.28
unix:1772411096,16,99,1000,0,RED,12,323,15,12,12-13,18,18-40,0,4,6,0,0,0,5,0,2,0,97.15,0.0605,0.0605,RED,52.0,25.5,22.5,0.0,8.15,7.08,6.90,3.87
unix:1772411096,16,99,1000,0,RED,12,384,15,17,17-39,24,24-53,0,5,0,5,0,7,0,0,0,0,99.10,0.0562,0.0562,RED,52.0,18.5,15.5,14.0,8.19,7.11,6.97,5.73
unix:1772411096,16,99,1000,0,RED,12,425,15,18,16-18,39,38-39,0,5,0,2,0,0,5,0,3,0,103.64,0.0752,0.0752,RED,52.0,27.0,20.5,0.5,8.32,7.63,7.03,3.79
unix:1772411096,16,99,1000,0,RED,12,430,15,45,45-46,18,18-40,0,0,0,0,4,0,5,0,2,0,102.47,0.0679,0.0679,RED,52.0,24.5,22.0,1.5,8.47,7.40,7.22,5.20
unix:1772411096,16,99,1000,0,RED,12,740,15,43,43-47,39,17-39,0,0,0,0,4,0,5,0,3,0,100.10,0.0629,0.0629,RED,52.0,23.5,23.5,1.0,8.26,7.22,7.26,4.78
unix:1772411096,16,99,1000,0,RED,12,142,16,3,2-3,43,43-44,0,6,5,0,0,0,0,0,0,4,98.08,0.0576,0.0576,RED,51.5,33.5,15.0,0.0,8.21,7.51,6.65,4.23
unix:1772411096,16,99,1000,0,RED,12,251,16,47,43-47,6,6-23,0,0,0,0,4,6,0,3,0,0,96.82,0.0707,0.0707,RED,51.5,20.5,27.0,1.0,8.10,7.04,7.55,4.93
unix:1772411096,16,99,1000,0,RED,12,424,16,38,38-39,18,17-18,0,0,0,3,0,0,5,0,2,0,98.77,0.0677,0.0677,RED,51.5,22.5,26.0,0.0,8.05,7.36,7.06,2.95
unix:1772411096,16,99,1000,0,RED,12,428,16,18,16-18,43,21-43,0,5,0,2,0,0,0,0,0,4,101.28,0.0671,0.0671,RED,51.5,23.5,25.0,0.0,8.25,7.31,7.50,4.22
unix:1772411096,16,99,1000,0,RED,12,744,16,39,17-39,47,43-47,0,5,0,3,0,0,0,0,0,4,103.85,0.0628,0.0628,RED,51.5,25.0,20.5,3.0,8.27,7.29,7.18,5.75
unix:1772411096,16,99,1000,0,RED,12,48,17,18,17-18,1,1-6,0,5,0,2,0,4,2,3,0,0,106.11,0.0595,0.0595,RED,51.0,33.5,3.5,12.0,8.35,7.74,5.49,7.00
unix:1772411096,16,99,1000,0,RED,12,247,17,6,6-23,43,21-43,6,0,3,0,0,0,0,0,0,4,94.91,0.0578,0.0578,RED,51.0,24.0,25.0,0.0,8.11,6.99,7.36,3.95
unix:1772411096,16,99,1000,0,RED,12,711,17,39,39-41,36,35-36,0,5,0,3,0,0,0,0,0,2,99.04,0.0696,0.0696,RED,51.0,21.0,28.0,0.0,8.06,7.18,7.41,4.33
unix:1772411096,16,99,1000,0,RED,12,741,17,39,38-39,44,40-44,0,5,0,3,0,0,0,0,0,0,100.28,0.0639,0.0639,RED,51.0,20.0,29.0,0.0,8.10,7.24,7.44,3.00
unix:1772411096,16,99,1000,0,RED,12,38,18,52,23-52,0,0-20,2,0,0,0,5,4,2,0,3,0,97.54,0.0830,0.0830,RED,50.5,34.0,13.5,2.0,8.16,7.57,6.88,5.49
unix:1772411096,16,99,1000,0,RED,12,86,18,18,16-18,2,2-9,0,5,0,2,0,0,6,3,0,0,100.28,0.0642,0.0642,RED,50.5,28.0,20.5,1.0,8.28,7.39,6.94,3.82
unix:1772411096,16,99,1000,0,RED,12,158,18,4,4-5,18,16-18,0,2,5,2,0,0,5,0,2,0,98.10,0.0644,0.0644,RED,50.5,21.0,28.5,0.0,8.23,6.96,7.74,3.33
unix:1772411096,16,99,1000,0,RED,12,239,18,34,13-34,6,6-23,0,0,1,0,2,6,0,3,0,0,93.34,0.0558,0.0558,RED,50.5,25.0,24.5,0.0,8.15,7.18,7.18,3.93
unix:1772411096,16,99,1000,0,RED,12,39,19,53,24-53,0,0-1,2,0,0,0,0,4,2,0,3,0,100.39,0.0613,0.0613,RED,50.0,34.5,14.5,1.0,8.14,7.73,6.71,3.57
unix:1772411096,16,99,1000,0,RED,12,185,19,51,51-52,4,4-15,0,0,0,0,5,0,2,5,2,0,98.95,0.0648,0.0648,RED,50.0,28.5,20.5,1.0,8.29,7.54,7.13,5.47
unix:1772411096,16,99,1000,0,RED,12,248,19,6,6-23,44,43-44,6,0,3,0,0,0,0,0,0,0,94.16,0.0579,0.0579,RED,50.0,31.5,17.5,1.0,8.02,7.38,6.86,4.42
unix:1772411096,16,99,1000,0,RED,12,401,19,44,43-44,17,17-39,0,0,0,0,0,0,5,0,5,0,98.69,0.0620,0.0620,RED,50.0,23.5,26.5,0.0,8.18,7.31,7.16,2.75
unix:1772411096,16,99,1000,0,RED,12,419,19,18,17-18,32,11-32,0,5,0,2,0,0,0,1,4,0,100.11,0.0761,0.0761,RED,50.0,25.5,24.5,0.0,8.07,7.41,7.14,3.64
unix:1772411096,16,99,1000,0,RED,12,611,19,39,38-39,30,29-30,0,5,0,3,0,0,0,0,4,0,98.06,0.0689,0.0689,RED,50.0,26.0,24.0,0.0,8.00,7.25,6.94,2.88
unix:1772411096,16,99,1000,0,RED,12,739,19,39,38-39,42,41-42,0,5,0,3,0,0,5,0,0,0,100.88,0.0675,0.0675,RED,50.0,24.0,26.0,0.0,8.17,7.24,7.19,3.02
unix:1772411096,16,99,1000,0,RED,12,85,20,2,2-3,17,15-17,0,6,3,0,0,0,5,0,5,0,99.65,0.0581,0.0581,RED,49.5,29.0,21.0,0.5,8.01,7.36,6.84,4.35
unix:1772411096,16,99,1000,0,RED,12,138,20,39,17-39,3,3-4,0,5,0,3,0,0,6,5,0,0,122.80,0.0943,0.0943,RED,49.5,19.5,30.0,1.0,8.35,7.02,7.48,5.42
unix:1772411096,16,99,1000,0,RED,12,146,20,47,43-47,3,2-3,0,0,0,0,4,0,6,5,0,0,98.47,0.0683,0.0683,RED,49.5,36.5,14.0,0.0,8.24,7.62,6.62,5.05
unix:1772411096,16,99,1000,0,RED,12,390,20,17,17-39,31,30-31,0,5,0,5,0,0,0,0,4,0,100.71,0.0618,0.0618,RED,49.5,26.5,24.0,0.0,7.86,7.41,7.25,3.60
unix:1772411096,16,99,1000,0,RED,12,400,20,43,21-43,17,17-18,0,0,0,0,4,0,5,0,5,0,99.81,0.0594,0.0594,RED,49.5,23.0,27.0,0.5,8.14,7.39,7.31,5.02
unix:1772411096,16,99,1000,0,RED,12,413,20,25,24-25,18,18-40,5,0,0,0,0,0,5,0,2,0,104.94,0.0676,0.0676,RED,49.5,30.0,19.5,1.0,8.18,7.69,6.76,5.01
unix:1772411096,16,99,1000,0,RED,12,414,20,18,16-18,26,25-26,0,5,0,2,0,5,0,0,0,0,105.43,0.0698,0.0698,RED,49.5,33.0,15.5,2.0,8.21,7.61,7.05,4.58
unix:1772411096,16,99,1000,0,RED,12,435,20,18,17-18,51,50-51,0,5,0,2,0,0,0,0,0,5,101.44,0.0630,0.0630,RED,49.5,25.5,24.5,0.5,8.00,7.48,7.31,4.46
unix:1772411096,16,99,1000,0,RED,12,742,20,39,17-39,45,45-47,0,5,0,3,0,0,0,0,0,4,103.89,0.0620,0.0620,RED,49.5,25.0,21.0,4.5,8.15,7.26,7.19,5.83
unix:1772411096,16,99,1000,0,RED,12,102,21,39,17-39,2,2-3,0,5,0,3,0,0,6,3,0,0,102.13,0.0750,0.0750,RED,49.0,28.5,21.5,1.0,7.96,7.43,6.90,4.70
unix:1772411096,16,99,1000,0,RED,12,405,21,17,15-17,48,46-48,0,5,0,5,0,0,0,1,0,0,101.55,0.0620,0.0620,RED,49.0,21.0,30.0,0.0,8.10,7.33,7.57,3.78
unix:1772411096,16,99,1000,0,RED,12,406,21,17,17-39,50,50-51,0,5,0,5,0,0,0,0,0,5,99.61,0.0594,0.0594,RED,49.0,17.5,25.0,8.5,8.08,7.23,7.25,5.95
unix:1772411096,16,99,1000,0,RED,12,421,21,18,17-18,34,34-35,0,5,0,2,0,0,0,1,0,2,99.18,0.0644,0.0644,RED,49.0,24.5,26.5,0.0,8.26,7.33,7.40,3.80
unix:1772411096,16,99,1000,0,RED,12,422,21,35,35-36,18,18-40,0,0,0,0,2,0,5,0,2,0,101.10,0.0701,0.0701,RED,49.0,27.0,24.0,0.0,8.00,7.34,7.46,3.81
unix:1772411096,16,99,1000,0,RED,12,429,21,18,18-40,44,43-44,0,5,0,2,0,0,0,0,0,0,99.31,0.0682,0.0682,RED,49.0,26.0,25.0,0.0,8.11,7.40,7.29,2.43
unix:1772411096,16,99,1000,0,RED,12,746,21,50,49-50,39,39-41,0,0,0,0,5,0,5,0,3,0,98.13,0.0669,0.0669,RED,49.0,30.5,20.0,0.5,7.79,7.44,7.16,4.97
unix:1772411096,16,99,1000,0,RED,12,747,21,51,51-52,39,38-39,0,0,0,0,5,0,5,0,3,0,101.01,0.0603,0.0603,RED,49.0,32.5,17.5,1.0,7.98,7.50,6.97,4.78
unix:1772411096,16,99,1000,0,RED,12,220,22,51,50-51,5,4-5,0,0,0,0,5,0,2,0,5,0,98.69,0.0744,0.0744,RED,48.5,31.0,20.5,0.0,8.16,7.46,7.24,4.84
unix:1772411096,16,99,1000,0,RED,12,255,22,6,6-23,52,51-52,6,0,3,0,0,2,0,0,0,5,95.35,0.0559,0.0559,RED,48.5,26.0,23.0,2.5,8.00,6.96,7.40,5.18
unix:1772411096,16,99,1000,0,RED,12,345,22,45,45-46,12,12-13,0,0,0,0,4,0,4,6,0,0,94.02,0.0641,0.0641,RED,48.5,25.5,25.5,0.5,7.85,7.09,7.46,4.95
unix:1772411096,16,99,1000,0,RED,12,347,22,47,43-47,12,3-12,0,0,0,0,4,0,4,6,0,0,93.71,0.0580,0.0580,RED,48.5,23.0,28.0,0.5,7.92,6.97,7.57,5.02
unix:1772411096,16,99,1000,0,RED,12,402,22,17,17-18,45,45-47,0,5,0,5,0,0,0,0,0,4,99.48,0.0591,0.0591,RED,48.5,23.0,22.0,6.5,8.08,7.41,7.13,6.17
unix:1772411096,16,99,1000,0,RED,12,433,22,48,46-48,18,18-40,0,0,1,0,0,0,5,0,2,0,99.27,0.0671,0.0671,RED,48.5,26.0,25.5,0.0,8.15,7.35,7.25,4.30
